blocknumber,timestamp,poolid,liquidityprovider,token1,tokenout,token1delta,token2delta,protocolfeetoken1,protocolfeetoken2
16713892,1677432539,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,118298597143384457476747,0,308499702801602381099,0
16718383,1677486971,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,59694482444140443508128,330000000,6968565274990837943297,0
16732872,1677662771,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xEFC34498fa7825aEE43B495e44646e3710b19ad5,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,17788997133611298649296,120250983,608827915122921605338,0
16733237,1677667199,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x0cb3e38741Ed54FDe0B7b7e1C93DCd28a4A6F15C,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14950217705591452369336,101066819,0,0
16776080,1678187927,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x2DF71A96c11c33EBBE35344B655DD31f44439170,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,254775127787404241129126,1500000000,1846847920752427193716,0
16840718,1678973495,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,68588758575770926466738,0,1365538984614885224207,0
16845400,1679030219,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x22bb05438ae1E34A87e08cE9794C7BCb3E363BF0,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5201390926629287697960,0,0,0
16851488,1679104199,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e4568C4D8343052a06EC8AAB1e124AF08B73248,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-598095538,605301967766459389059,0
16867569,1679299379,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5C89C420A9E82Ea9AEDBaAab03302e39982919b9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,59172807183100497294068,0,236358848507741490297,0
16875465,1679395031,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB188b1CB84Fb0bA13cb9ee1292769F903A9feC59,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,43812864782277159516444,0,323348819720145031190,0
16904060,1679742239,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x3d958C62b36e01018644538Bd1998C1E9BE1dDD8,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,110000000000000000000000,754548566,83215515085941389467,0
16938277,1680157667,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,185000000000000000000000,1100000000,128517000319100543867,0
16939743,1680175379,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x465D3cdB4cB6F5209f9334f0984D6C757fcEA08f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10815380594353872291360,71551508,444375524712874716883,0
16973027,1680580487,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x93ac049CBF03DeD1040ED30fBDA089d42EE0CDdD,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-639645617,632914569037599890206,0
16989587,1680784343,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x6937936DB9baa313f8d487792e84AAA93B0c5B20,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,79238118388077663587512,507882262,159469100863501241950,0
16996674,1680871295,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB188b1CB84Fb0bA13cb9ee1292769F903A9feC59,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,21939364790254902457917,0,51936181378034302576,0
17003153,1680950435,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xCc6d20D299275eF6b9969C030BA7308e9162F427,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,43004120601251377884834,0,215229380762189804642,0
17003339,1680952727,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x7d781C2463c300ed86E7a51f456779de6bFEAFc9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,538451551825951991164774,0,835413045100050941070,0
17061753,1681676303,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x7d781C2463c300ed86E7a51f456779de6bFEAFc9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,385289480380842190253576,2645151507,717760059686693425235,0
17065437,1681721543,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x1Ae6DCBc88d6f81A7BCFcCC7198397D776F3592E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,73198000000000000000000,484201762,181669783206632724028,0
17121352,1682402339,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xeF1c52B635d7A79eb9fBc73274CFA35189351F4E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,190000000000000000000000,1083000000,421832377839330605023,0
17136775,1682589479,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x64C5029EaA2c985180e604A6Cc6eAe607D12899F,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,17127751326061208838264,101347017,424759328009734075269,0
17154084,1682799767,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,157230066456778753944374,122747852,307016668076572584512,0
17325541,1684888727,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xF230014CeB8CB509168364C0b03AD749BC5DaB53,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-459432203,565682783399871725774,0
17364054,1685356091,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5C89C420A9E82Ea9AEDBaAab03302e39982919b9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,81569184413970303894666,373279047,977041140712064313412,0
17396386,1685749559,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xD6f437d7A5BfFB6D5949a683c4B1c9808F83f4c9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14001667109999999014416,0,700000019178072598496,0
17399807,1685791043,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xeF1c52B635d7A79eb9fBc73274CFA35189351F4E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,131462228302173575193504,617000000,0,0
17413485,1685957927,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,164542582285866052932300,0,403003963514497646432,0
17430563,1686166091,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB188b1CB84Fb0bA13cb9ee1292769F903A9feC59,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,500000000,201649738604797434178,0
17432269,1686186863,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x8061199A31983A077E691C08B2263a4CF5c24093,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,918955587,0,0
17436038,1686232799,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB1f881f47baB744E7283851bC090bAA626df931d,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-504286457,268065527646209373484,0
17437936,1686256043,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x8061199A31983A077E691C08B2263a4CF5c24093,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-914584425,19389636807018,0
17492440,1686919007,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x13772b10C274A289F8169d793e3F60DF9656d437,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,358251306116525285268796,0,444701983425540519725,0
17537847,1687469495,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x1E8eE48D0621289297693fC98914DA2EfDcE1477,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-332132722,278948676062048909417,0
17698920,1689425771,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xeF1c52B635d7A79eb9fBc73274CFA35189351F4E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50768532893255166102070,250000000,4680244459071151442100,0
17748913,1690031867,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x567d220B0169836cBF351DF70A9c517096ec9De7,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,450713211479389398165181,2285091060,143095146099407247424,0
17770310,1690290539,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x2DF71A96c11c33EBBE35344B655DD31f44439170,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,450000000000000000000000,2465674614,314650034154123868781,0
17818634,1690874627,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5C89C420A9E82Ea9AEDBaAab03302e39982919b9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-1205085964,114794161247076476365,0
17852451,1691282951,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x7d9f5398BB4c8967F71bA2e8b09BF2aa4746b809,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-247584482,49947875959831110167,0
17882460,1691645927,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5C89C420A9E82Ea9AEDBaAab03302e39982919b9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-290518357894085198119832,-1590633965,1766587394987156248643,0
17882867,1691650871,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xCc6d20D299275eF6b9969C030BA7308e9162F427,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-446617983173861585396746,-2375344310,437124581984629848224,0
17938824,1692327155,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5c8A889C2B9107896eB8eCB2DE1348953D086Fb0,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-1552440311,128948084411822463548,0
17940076,1692342311,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-1806390099681445139157370,-9330457102,15473400011101,0
17940256,1692344483,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-1172101412277456313246182,-6054197235,16338140949218,0
17940270,1692344651,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-641338074,7266347945028,0
17940303,1692345059,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xeF1c52B635d7A79eb9fBc73274CFA35189351F4E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-375228909467311365081012,-1917348140,15114769984006,0
17940787,1692350963,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x9b40d52Bd9fa0256C7853D3d02f2B5DC66802a0A,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-831619949,13041398578682,0
17941150,1692355379,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x2DF71A96c11c33EBBE35344B655DD31f44439170,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-1128194431685492085600090,-5681033083,10473786350305,0
17941466,1692359207,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x7d781C2463c300ed86E7a51f456779de6bFEAFc9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-2320523032383756656863187,-11413616734,239226210308015458091,0
17978669,1692808895,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x2DF71A96c11c33EBBE35344B655DD31f44439170,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,530000000000000000000000,0,935212900268934742250,0
17990908,1692956831,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x465D3cdB4cB6F5209f9334f0984D6C757fcEA08f,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-18888076793378104377064,-81212000,131681143994727164054,0
17993541,1692988679,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xCc6d20D299275eF6b9969C030BA7308e9162F427,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,475836679958812981964693,1120344310,498200245382383521949,0
18033413,1693471127,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x2DF71A96c11c33EBBE35344B655DD31f44439170,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,575500680232236778598863,0,2264420022327035968758,0
18069639,1693909187,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,625000000000000000000000,750000000,596885825221665301756,0
18075646,1693981871,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1473399244518642537220747,1000000000,643921557002089202871,0
18075768,1693983383,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,450000000000000000000000,0,306436969538205187586,0
18090155,1694157443,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,560101412277456313246182,1186000000,681927704073350624834,0
18122108,1694544179,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB188b1CB84Fb0bA13cb9ee1292769F903A9feC59,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,51551440665414852683664,0,318884844519572348333,0
18147469,1694852195,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,135721970504850202495617,0,456461348340183133702,0
18150514,1694889395,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x567d220B0169836cBF351DF70A9c517096ec9De7,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2200000000000000000000000,5000000000,168082109715422754537,0
18155564,1694951375,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x2DF71A96c11c33EBBE35344B655DD31f44439170,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-2521165995,38849286693407037888,0
